source_doc_id,publisher,publisher_level,document_title,title_source,attachment_title,document_type,source_url,landing_page_url,attachment_url,canonical_url,final_resolved_url,file_name,mime_type,publication_date,publication_date_raw,period_end,downloaded_at,content_hash_sha256,archive_uri,archive_backend,archive_path,page_count,source_grade,http_status,access_status,supersedes_doc_id,note
SRC-NBS-STATS-CODES-RULE,国家统计局,中央,国家统计局关于统计用区划代码和城乡划分代码编制规则的说明,html_heading,,统计标准,https://www.stats.gov.cn/hd/cjwtjd/202302/t20230207_1902279.html,https://www.stats.gov.cn/hd/cjwtjd/202302/t20230207_1902279.html,,https://www.stats.gov.cn/hd/cjwtjd/202302/t20230207_1902279.html,https://www.stats.gov.cn/hd/cjwtjd/202302/t20230207_1902279.html,,text/html,2023-02-07,2023-02-07,,2026-08-01T00:00:00+08:00,,https://www.stats.gov.cn/hd/cjwtjd/202302/t20230207_1902279.html,https,,,A1,200,正常,,用于解释统计用区划代码的制度口径，不直接提供城市年度经济财政数值。
SRC-CITY-PANEL-1990-2023,JasmineHao 公开研究项目,其他,China City Panel + Policies（1990—2023）,metadata,china_city_panel_with_policies.csv,研究数据集,https://raw.githubusercontent.com/JasmineHao/JasmineHao.github.io/main/econ6083/final-project/notebooks/data/china_city_panel_with_policies.csv,https://jasminehao.com/econ6083/final-project/,https://raw.githubusercontent.com/JasmineHao/JasmineHao.github.io/main/econ6083/final-project/notebooks/data/china_city_panel_with_policies.csv,https://raw.githubusercontent.com/JasmineHao/JasmineHao.github.io/main/econ6083/final-project/notebooks/data/china_city_panel_with_policies.csv,https://raw.githubusercontent.com/JasmineHao/JasmineHao.github.io/main/econ6083/final-project/notebooks/data/china_city_panel_with_policies.csv,china_city_panel_with_policies.csv,text/csv,2026-05-05,2026-05-05,2023-12-31,2026-08-01T00:00:00+08:00,65d337dd3fac3d3aa058c046ecb2827690a99f6af5d36726d406f761b7d3ca5d,archive://national-prefecture-panel/raw/city_panel/china_city_panel_with_policies.csv,internal_object,,,D,200,已归档,,公开研究型面板，仅作 provisional 暂存和字段覆盖基线；变量定义与官方逐表证据尚不完整。
SRC-ADMIN-DIVISION-2018,adyliu/china_area（注明数据来源为国家统计局）,其他,全国五级行政区划代码 2018 年版,metadata,area_code_2018.csv.gz,行政区划名册,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2018.csv.gz,https://github.com/adyliu/china_area,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2018.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2018.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2018.csv.gz,area_code_2018.csv.gz,application/gzip,2018-12-31,2018,2018-12-31,2026-08-01T00:00:00+08:00,30043f8e97cc6ba28e8894e19f4b07f1a84d72ff8e95d4cbad3ccfce14368797,archive://national-prefecture-panel/raw/administrative_divisions/area_code_2018.csv.gz,internal_object,,,C,200,已归档,,第三方归档并声称来源为国家统计局；作为城市主表版本来源，正式研究仍建议回读官方年度页面。
SRC-ADMIN-DIVISION-2019,adyliu/china_area（注明数据来源为国家统计局）,其他,全国五级行政区划代码 2019 年版,metadata,area_code_2019.csv.gz,行政区划名册,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2019.csv.gz,https://github.com/adyliu/china_area,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2019.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2019.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2019.csv.gz,area_code_2019.csv.gz,application/gzip,2019-12-31,2019,2019-12-31,2026-08-01T00:00:00+08:00,bc585f94c27cc55fe8f575b08c842d21da4715e777a43a02b9528476ea251013,archive://national-prefecture-panel/raw/administrative_divisions/area_code_2019.csv.gz,internal_object,,,C,200,已归档,,第三方归档并声称来源为国家统计局；作为城市主表版本来源，正式研究仍建议回读官方年度页面。
SRC-ADMIN-DIVISION-2020,adyliu/china_area（注明数据来源为国家统计局）,其他,全国五级行政区划代码 2020 年版,metadata,area_code_2020.csv.gz,行政区划名册,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2020.csv.gz,https://github.com/adyliu/china_area,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2020.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2020.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2020.csv.gz,area_code_2020.csv.gz,application/gzip,2020-12-31,2020,2020-12-31,2026-08-01T00:00:00+08:00,846aa6335c4bca9bd595d900ae0bcd12b22e830bd5f5463d2f7955f2162d5e8f,archive://national-prefecture-panel/raw/administrative_divisions/area_code_2020.csv.gz,internal_object,,,C,200,已归档,,第三方归档并声称来源为国家统计局；作为城市主表版本来源，正式研究仍建议回读官方年度页面。
SRC-ADMIN-DIVISION-2021,adyliu/china_area（注明数据来源为国家统计局）,其他,全国五级行政区划代码 2021 年版,metadata,area_code_2021.csv.gz,行政区划名册,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2021.csv.gz,https://github.com/adyliu/china_area,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2021.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2021.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2021.csv.gz,area_code_2021.csv.gz,application/gzip,2021-12-31,2021,2021-12-31,2026-08-01T00:00:00+08:00,55bf46a635dbb514acaa1bd3f0b60e87fdb01e271fb0d1905d7e02e9f97443cc,archive://national-prefecture-panel/raw/administrative_divisions/area_code_2021.csv.gz,internal_object,,,C,200,已归档,,第三方归档并声称来源为国家统计局；作为城市主表版本来源，正式研究仍建议回读官方年度页面。
SRC-ADMIN-DIVISION-2022,adyliu/china_area（注明数据来源为国家统计局）,其他,全国五级行政区划代码 2022 年版,metadata,area_code_2022.csv.gz,行政区划名册,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2022.csv.gz,https://github.com/adyliu/china_area,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2022.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2022.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2022.csv.gz,area_code_2022.csv.gz,application/gzip,2022-12-31,2022,2022-12-31,2026-08-01T00:00:00+08:00,08076a55ab7ce8f9e52688374ec2753f53771c98f2d3ecce5eb5688fa088baf3,archive://national-prefecture-panel/raw/administrative_divisions/area_code_2022.csv.gz,internal_object,,,C,200,已归档,,第三方归档并声称来源为国家统计局；作为城市主表版本来源，正式研究仍建议回读官方年度页面。
SRC-ADMIN-DIVISION-2023,adyliu/china_area（注明数据来源为国家统计局）,其他,全国五级行政区划代码 2023 年版,metadata,area_code_2023.csv.gz,行政区划名册,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2023.csv.gz,https://github.com/adyliu/china_area,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2023.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2023.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2023.csv.gz,area_code_2023.csv.gz,application/gzip,2023-12-31,2023,2023-12-31,2026-08-01T00:00:00+08:00,0e62a23905314b1167126b396b20601d5ca561d645c5947ba3fb0bce2964c30d,archive://national-prefecture-panel/raw/administrative_divisions/area_code_2023.csv.gz,internal_object,,,C,200,已归档,,第三方归档并声称来源为国家统计局；作为城市主表版本来源，正式研究仍建议回读官方年度页面。
SRC-ADMIN-DIVISION-2024,adyliu/china_area（注明数据来源为国家统计局）,其他,全国五级行政区划代码 2024 年版,metadata,area_code_2024.csv.gz,行政区划名册,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2024.csv.gz,https://github.com/adyliu/china_area,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2024.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2024.csv.gz,https://raw.githubusercontent.com/adyliu/china_area/master/area_code_2024.csv.gz,area_code_2024.csv.gz,application/gzip,2024-12-31,2024,2024-12-31,2026-08-01T00:00:00+08:00,4a978f5ebfcb3e023fa6188f57bd8115e95b9800fdbb58bb9041efba84fbb608,archive://national-prefecture-panel/raw/administrative_divisions/area_code_2024.csv.gz,internal_object,,,C,200,已归档,,第三方归档并声称来源为国家统计局；作为城市主表版本来源，正式研究仍建议回读官方年度页面。
SRC-GD-YEARBOOK-2025,广东省统计局、国家统计局广东调查总队,省级,广东统计年鉴2025年（含2024年数据）,metadata,,official_yearbook,https://stats.gd.gov.cn/gdtjnj/content/post_4810393.html,https://stats.gd.gov.cn/gdtjnj/content/post_4810393.html,https://stats.gd.gov.cn/attachment/0/615/615394/4810393.zip,https://stats.gd.gov.cn/gdtjnj/content/post_4810393.html,https://stats.gd.gov.cn/attachment/0/615/615394/4810393.zip,,application/zip,2025-12-09,2025-12-09,2024-12-31,2026-07-31,1415924265864a3039a2a2758082b3e3def48dcdcc38f8da3415e91b24d6a94e,https://stats.gd.gov.cn/attachment/0/615/615394/4810393.zip,https,,,A1,200,archived,,用于 GDP、GDP 增速、年末常住人口、地方一般公共预算收入与支出；原始目录中的 HTML 表可定位到 02/03/08 章。
SRC-GD-DEBT-2024-FINAL,广东省人民政府,省级,广东省人民政府关于我省2024年省级决算草案的报告（含地方政府债务决算表）,metadata,,official_debt_report,https://www.gd.gov.cn/attachment/0/589/589351/4760613.pdf,https://www.gd.gov.cn/attachment/0/589/589351/4760613.pdf,https://www.gd.gov.cn/attachment/0/589/589351/4760613.pdf,https://www.gd.gov.cn/attachment/0/589/589351/4760613.pdf,https://www.gd.gov.cn/attachment/0/589/589351/4760613.pdf,,application/pdf,2025-08-19,2025-08-19,2024-12-31,2026-07-31,e776fd726dba60ca843bb79b91040b774602e619b191379834cbc6313ec95387,https://www.gd.gov.cn/attachment/0/589/589351/4760613.pdf,https,,,A1,200,archived,,表35为一般债务限额及余额，表36为专项债务限额及余额；采用全市/地级市列示口径。
SRC-GD-FUND-SECONDARY-2025,远东资信评估有限公司,省级,广东省区域信用观察与建议,metadata,,secondary_credit_report,https://www.sfecr.com/upload/file/2025-12/col68/1765857166316.pdf,https://www.sfecr.com/upload/file/2025-12/col68/1765857166316.pdf,https://www.sfecr.com/upload/file/2025-12/col68/1765857166316.pdf,https://www.sfecr.com/upload/file/2025-12/col68/1765857166316.pdf,https://www.sfecr.com/upload/file/2025-12/col68/1765857166316.pdf,,application/pdf,2025-12-16,2025-12-16,2024-12-31,2026-07-31,c3ec3b095689c5bc25082bf4991f980383cc0b6ba3983accc3f17c2fa4fc3279,https://www.sfecr.com/upload/file/2025-12/col68/1765857166316.pdf,https,,,D,200,archived,,仅用于政府性基金收入补充抽取；报告表5注明数据来源为预警通，不能替代官方全市决算表。河源、茂名原文为“-”，保持 null。
SRC-GD-CITY-GDP-2025,广东省统计局,省级,2025年各市地区生产总值初步核算结果,html_heading,guangdong_2025_city_gdp.html,官方地市经济表,https://stats.gd.gov.cn/fsjdgnsczz/content/post_4854894.html,https://stats.gd.gov.cn/fsjdgnsczz/content/post_4854894.html,https://stats.gd.gov.cn/fsjdgnsczz/content/post_4854894.html,https://stats.gd.gov.cn/fsjdgnsczz/content/post_4854894.html,https://stats.gd.gov.cn/fsjdgnsczz/content/post_4854894.html,guangdong_2025_city_gdp.html,text/html,2026-02-08,2026-02-08,2025-12-31,2026-08-01T00:00:00+08:00,34fb7893f4182778fbda610a26476f282fce779355c135dad3833a1828f7e850,archive://national-prefecture-panel/raw/macro_fiscal/guangdong_2025_city_gdp.html,internal_object,raw/macro_fiscal/guangdong_2025_city_gdp.html,,A2,200,官方网页已归档,,广东省统计局官方地市表；GDP为现价地区生产总值，增长率为初步核算实际增速；2025年数据状态标记为 preliminary。
SRC-GD-CITY-FISCAL-2025,广东省财政厅,省级,广东省2025年预算执行情况和2026年预算草案的报告,html_heading,3.广东省2025年预算执行情况和2026年预算草案附件二（第1册）.pdf,官方地市财政执行表,https://czt.gd.gov.cn/czysjs/content/post_4857651.html,https://czt.gd.gov.cn/czysjs/content/post_4857651.html,https://czt.gd.gov.cn/attachment/0/607/607013/4857651.pdf,https://czt.gd.gov.cn/attachment/0/607/607013/4857651.pdf,https://czt.gd.gov.cn/attachment/0/607/607013/4857651.pdf,guangdong_2025_budget_attachment_3.pdf,application/pdf,2026-02-14,2026-02-14,2025-12-31,2026-08-01T00:00:00+08:00,af679746ac2bcc9cb46857e4f32861f9616beeb59daf602cd41e92c3b0553105,archive://national-prefecture-panel/raw/province_fiscal/2025/official/guangdong_2025_budget_attachment_3.pdf,internal_object,raw/province_fiscal/2025/official/guangdong_2025_budget_attachment_3.pdf,244,A2,200,官方附件已归档,,表2/表4使用各市一般公共预算收入、支出执行数；原始单位万元，转换为亿元；数据状态标记为 execution。
SRC-GZ-CITY-FUND-2025,广州市财政局,市级,广州市2025年预算执行情况和2026年预算草案,pdf_heading,guangzhou_2025_budget_report.pdf,官方城市政府性基金预算执行报告,https://www.gz.gov.cn/attachment/7/7970/7970896/10682364.pdf,https://www.gz.gov.cn/attachment/7/7970/7970896/10682364.pdf,https://www.gz.gov.cn/attachment/7/7970/7970896/10682364.pdf,https://www.gz.gov.cn/attachment/7/7970/7970896/10682364.pdf,https://www.gz.gov.cn/attachment/7/7970/7970896/10682364.pdf,guangzhou_2025_budget_report.pdf,application/pdf,2026-01-19,2026-01-19,2025-12-31,2026-08-01T00:00:00+08:00,4d225842a644cf2d42e425b26d3e10064301c2f9ddd6f3d1cdb6745213770118,archive://national-prefecture-panel/raw/province_fiscal/2025/official/guangzhou_2025_budget_report.pdf,internal_object,raw/province_fiscal/2025/official/guangzhou_2025_budget_report.pdf,282,A2,200,官方附件已归档,,报告正文标记为2025年预计执行情况；全市政府性基金预算收入为1000亿元，表21同步列示执行数10000000万元。
SRC-SZ-CITY-FUND-2025,深圳市财政局,市级,关于深圳市2025年预算执行情况和2026年预算草案的报告,pdf_heading,shenzhen_2025_budget_report.pdf,官方城市政府性基金预算执行报告,https://www.sz.gov.cn/attachment/1/1704/1704493/12737941.pdf,https://www.sz.gov.cn/attachment/1/1704/1704493/12737941.pdf,https://www.sz.gov.cn/attachment/1/1704/1704493/12737941.pdf,https://www.sz.gov.cn/attachment/1/1704/1704493/12737941.pdf,https://www.sz.gov.cn/attachment/1/1704/1704493/12737941.pdf,shenzhen_2025_budget_report.pdf,application/pdf,2026-04-13,2026-04-13,2025-12-31,2026-08-01T00:00:00+08:00,e771705fe6e2dcc633f056be94f27a16729a5565192aa1bc19906a8c09ca8166,archive://national-prefecture-panel/raw/province_fiscal/2025/official/shenzhen_2025_budget_report.pdf,internal_object,raw/province_fiscal/2025/official/shenzhen_2025_budget_report.pdf,73,A2,200,官方附件已归档,,官方公报正文披露2025年全市政府性基金预算收入667亿元，并明确为预计执行数，待年终决算依法报告。
SRC-DG-CITY-FUND-2025,东莞市财政局,市级,东莞市2025年预算执行情况和2026年预算草案的报告,pdf_heading,dongguan_2025_budget_report.pdf,官方城市政府性基金预算执行报告,https://czj.dg.gov.cn/attachment/0/403/403768/4501595.pdf,https://czj.dg.gov.cn/attachment/0/403/403768/4501595.pdf,https://czj.dg.gov.cn/attachment/0/403/403768/4501595.pdf,https://czj.dg.gov.cn/attachment/0/403/403768/4501595.pdf,https://czj.dg.gov.cn/attachment/0/403/403768/4501595.pdf,dongguan_2025_budget_report.pdf,application/pdf,2026-02-04,2026-02-04,2025-12-31,2026-08-01T00:00:00+08:00,bd406c8bba10af116e5fb4e7a5d4e241ab0eebb8123c5a950cb47adfb46078ac,archive://national-prefecture-panel/raw/province_fiscal/2025/official/dongguan_2025_budget_report.pdf,internal_object,raw/province_fiscal/2025/official/dongguan_2025_budget_report.pdf,225,A2,200,官方附件已归档,,官方预算执行报告正文披露2025年全市政府性基金预算收入138.49亿元，执行状态明确。
SRC-ZS-CITY-FUND-2025,中山市财政局,市级,2026年中山市本级政府预算公开,html_heading,zhongshan_2025_budget_report.html,官方城市财政预算执行信息,https://czj.zs.gov.cn/sy/gzdt/zwdt/content/post_2594033.html,https://czj.zs.gov.cn/sy/gzdt/zwdt/content/post_2594033.html,https://czj.zs.gov.cn/sy/gzdt/zwdt/content/post_2594033.html,https://czj.zs.gov.cn/sy/gzdt/zwdt/content/post_2594033.html,https://czj.zs.gov.cn/sy/gzdt/zwdt/content/post_2594033.html,zhongshan_2025_budget_report.html,text/html,2026-02-05,2026-02-05,2025-12-31,2026-08-01T00:00:00+08:00,264d60803599ed11cb41510c90ec1c2246d75db48c759e10e9738085910d012b,archive://national-prefecture-panel/raw/province_fiscal/2025/official/zhongshan_2025_budget_report.html,internal_object,raw/province_fiscal/2025/official/zhongshan_2025_budget_report.html,1,A2,200,官方附件已归档,,官方预算公开PDF正文披露2025年全市政府性基金收入80.4亿元，按报告原文全市口径记录。
SRC-ST-CITY-FUND-2025,汕头市人大,市级,汕头市第十五届人民代表大会财政经济委员会关于汕头市2025年预算执行情况和2026年预算草案的审查结果报告,html_heading,shantou_2025_budget_report.html,官方城市财政预算执行信息,https://rd.shantou.gov.cn/swjdbzhy/wjgg/202602/d8eb76c630924e459f556039f751330f.shtml,https://rd.shantou.gov.cn/swjdbzhy/wjgg/202602/d8eb76c630924e459f556039f751330f.shtml,https://rd.shantou.gov.cn/swjdbzhy/wjgg/202602/d8eb76c630924e459f556039f751330f.shtml,https://rd.shantou.gov.cn/swjdbzhy/wjgg/202602/d8eb76c630924e459f556039f751330f.shtml,https://rd.shantou.gov.cn/swjdbzhy/wjgg/202602/d8eb76c630924e459f556039f751330f.shtml,shantou_2025_budget_report.html,text/html,2026-02-05,2026-02-05,2025-12-31,2026-08-01T00:00:00+08:00,964ffcf63886b48a6277dc802f3490ea01af90d2df4e2ab80ac9ea3289181a7f,archive://national-prefecture-panel/raw/province_fiscal/2025/official/shantou_2025_budget_report.html,internal_object,raw/province_fiscal/2025/official/shantou_2025_budget_report.html,1,A2,200,官方附件已归档,,市人大官方审查结果报告明确披露2025年全市政府性基金预算收入100.7亿元，执行口径、全市口径。
SRC-ZJ-CITY-FUND-2025,湛江市人民政府,市级,湛江市2025年预算执行情况和2026年预算草案的报告,html_heading,zhanjiang_2025_budget_report.html,官方城市财政预算执行信息,https://www.zhanjiang.gov.cn/zdlyxxgk/czyjshsg/czyjs/czys/content/post_2159807.html,https://www.zhanjiang.gov.cn/zdlyxxgk/czyjshsg/czyjs/czys/content/post_2159807.html,https://www.zhanjiang.gov.cn/zdlyxxgk/czyjshsg/czyjs/czys/content/post_2159807.html,https://www.zhanjiang.gov.cn/zdlyxxgk/czyjshsg/czyjs/czys/content/post_2159807.html,https://www.zhanjiang.gov.cn/zdlyxxgk/czyjshsg/czyjs/czys/content/post_2159807.html,zhanjiang_2025_budget_report.html,text/html,2026-02-05,2026-02-05,2025-12-31,2026-08-01T00:00:00+08:00,8e77ce9904a0203287a67507cb28bc99a5ec3e2ef7873cb46873c2862d01c6d8,archive://national-prefecture-panel/raw/province_fiscal/2025/official/zhanjiang_2025_budget_report.html,internal_object,raw/province_fiscal/2025/official/zhanjiang_2025_budget_report.html,1,A2,200,官方附件已归档,,市政府官方报告明确披露2025年全市政府性基金预算收入64.7亿元，完成年度预算82.8%，执行口径、全市口径。
SRC-NINGXIA-CITY-FISCAL-YINCHUAN-2025,银川市财政局,市级,2025年银川市及市本级预算执行情况和2026年银川市及市本级预算草案的报告,official_attachment,yinchuan_2025.pdf,官方城市财政预算执行报告,https://www.yinchuan.gov.cn/xxgk/bmxxgkml/sczj/xxgkml_2101/czyjsjsgjf_2119/zfys/202602/t20260212_5171239.html,https://www.yinchuan.gov.cn/xxgk/bmxxgkml/sczj/xxgkml_2101/czyjsjsgjf_2119/zfys/202602/t20260212_5171239.html,https://www.yinchuan.gov.cn/xxgk/bmxxgkml/sczj/xxgkml_2101/czyjsjsgjf_2119/zfys/202602/t20260212_5171239.html,https://www.yinchuan.gov.cn/xxgk/bmxxgkml/sczj/xxgkml_2101/czyjsjsgjf_2119/zfys/202602/t20260212_5171239.html,https://www.yinchuan.gov.cn/xxgk/bmxxgkml/sczj/xxgkml_2101/czyjsjsgjf_2119/zfys/202602/t20260212_5171239.html,yinchuan_2025.pdf,application/pdf,2026-02-12,2026-02-12,2025-12-31,2026-08-01T00:00:00+08:00,ea8799fb7f0accfd599cb326fdd33519c52094c7e8934e7a371947354a3525f9,archive://national-prefecture-panel/raw/province_debt/2025/official/yinchuan_2025.pdf,internal_object,raw/province_debt/2025/official/yinchuan_2025.pdf,1,A2,200,官方附件已归档,,官方预算执行报告正文逐项披露全市口径 2025 年一般公共预算收入、支出和政府性基金预算收入；执行数，不使用市本级数或 2026 年预算草案数。
SRC-NINGXIA-CITY-FISCAL-SHIZUISHAN-2025,石嘴山市财政局,市级,关于2025年全市及市本级预算执行情况和2026年全市及市本级预算（草案）的报告,official_attachment,shizuishan_2025.pdf,官方城市财政预算执行报告,https://www.shizuishan.gov.cn/zwgk/zfxxgkml/czyjsgk/zfys/2026df/202601/P020260206403630063012.pdf,https://www.shizuishan.gov.cn/zwgk/zfxxgkml/czyjsgk/zfys/2026df/202601/P020260206403630063012.pdf,https://www.shizuishan.gov.cn/zwgk/zfxxgkml/czyjsgk/zfys/2026df/202601/P020260206403630063012.pdf,https://www.shizuishan.gov.cn/zwgk/zfxxgkml/czyjsgk/zfys/2026df/202601/P020260206403630063012.pdf,https://www.shizuishan.gov.cn/zwgk/zfxxgkml/czyjsgk/zfys/2026df/202601/P020260206403630063012.pdf,shizuishan_2025.pdf,application/pdf,2026-01-29,2026-01-29,2025-12-31,2026-08-01T00:00:00+08:00,74fa62a8d9fd06a5dee1f6e95b1383275f9380e4454a06ed75268226f0fe02cb,archive://national-prefecture-panel/raw/province_debt/2025/official/shizuishan_2025.pdf,internal_object,raw/province_debt/2025/official/shizuishan_2025.pdf,1,A2,200,官方附件已归档,,官方预算执行报告正文逐项披露全市口径 2025 年一般公共预算收入、支出和政府性基金预算收入；执行数，不使用市本级数或 2026 年预算草案数。
SRC-NINGXIA-CITY-FISCAL-WUZHONG-2025,吴忠市财政局,市级,吴忠市2026年政府预算公开（2025年预算执行情况）,official_attachment,wuzhong_2025.pdf,官方城市财政预算执行报告,https://www.wuzhong.gov.cn/xxgk/zfxxgkml/yjsgkqk/zfys/2026n/202602/P020260204632187152760.pdf,https://www.wuzhong.gov.cn/xxgk/zfxxgkml/yjsgkqk/zfys/2026n/202602/P020260204632187152760.pdf,https://www.wuzhong.gov.cn/xxgk/zfxxgkml/yjsgkqk/zfys/2026n/202602/P020260204632187152760.pdf,https://www.wuzhong.gov.cn/xxgk/zfxxgkml/yjsgkqk/zfys/2026n/202602/P020260204632187152760.pdf,https://www.wuzhong.gov.cn/xxgk/zfxxgkml/yjsgkqk/zfys/2026n/202602/P020260204632187152760.pdf,wuzhong_2025.pdf,application/pdf,2026-02-04,2026-02-04,2025-12-31,2026-08-01T00:00:00+08:00,03563df0be02187d05d7a952de46d389854a00618893722b4aa6a5ab40d53dd3,archive://national-prefecture-panel/raw/province_debt/2025/official/wuzhong_2025.pdf,internal_object,raw/province_debt/2025/official/wuzhong_2025.pdf,1,A2,200,官方附件已归档,,官方预算公开报告附表/说明逐项披露全市口径 2025 年精确执行数；原始单位为万元，统一换算为亿元，不使用正文四舍五入值或市本级数。
SRC-NINGXIA-CITY-FISCAL-ZHONGWEI-2025,中卫市财政局,市级,中卫市2026年政府预算信息公开（2025年预算执行情况）,official_attachment,zhongwei_2025.pdf,官方城市财政预算执行报告,https://www.nxzw.gov.cn/zwgk/bmxxgkml/sczj/fdzdgknr_49463/ysjsxx_49468/zfys/202602/P020260323561503366266.pdf,https://www.nxzw.gov.cn/zwgk/bmxxgkml/sczj/fdzdgknr_49463/ysjsxx_49468/zfys/202602/P020260323561503366266.pdf,https://www.nxzw.gov.cn/zwgk/bmxxgkml/sczj/fdzdgknr_49463/ysjsxx_49468/zfys/202602/P020260323561503366266.pdf,https://www.nxzw.gov.cn/zwgk/bmxxgkml/sczj/fdzdgknr_49463/ysjsxx_49468/zfys/202602/P020260323561503366266.pdf,https://www.nxzw.gov.cn/zwgk/bmxxgkml/sczj/fdzdgknr_49463/ysjsxx_49468/zfys/202602/P020260323561503366266.pdf,zhongwei_2025.pdf,application/pdf,2026-02-12,2026-02-12,2025-12-31,2026-08-01T00:00:00+08:00,7afbff212d9d3dd809c4a016d5282598e37433b1eeb5a41faf76f4ea11f62d96,archive://national-prefecture-panel/raw/province_debt/2025/official/zhongwei_2025.pdf,internal_object,raw/province_debt/2025/official/zhongwei_2025.pdf,1,A2,200,官方附件已归档,,官方预算公开报告正文逐项披露全市口径 2025 年执行数；不使用市本级数或 2026 年预算草案数。
SRC-SHANDONG-CITY-FISCAL-JINAN-2025,济南市财政局,市级,关于济南市2025年预算执行情况与2026年预算草案的报告及附表,official_attachment,jinan_2025_budget_report.pdf,官方城市财政预算执行报告,https://jncz.jinan.gov.cn/col/col48336/art/2026/art_95d35f3c8a1e47469fb8b5fa3cf63f50.html,https://jncz.jinan.gov.cn/col/col48336/art/2026/art_95d35f3c8a1e47469fb8b5fa3cf63f50.html,https://jnns.jinan.gov.cn/cms_files/filemanager/1668/attach/20262/cbbf22b3087f4fa89ef76c2891f3272f.pdf?fileName=%E5%85%B3%E4%BA%8E%E6%B5%8E%E5%8D%97%E5%B8%822025%E5%B9%B4%E9%A2%84%E7%AE%97%E6%89%A7%E8%A1%8C%E6%83%85%E5%86%B5%E4%B8%8E2026%E5%B9%B4%E9%A2%84%E7%AE%97%E8%8D%89%E6%A1%88%E7%9A%84%E6%8A%A5%E5%91%8A.pdf,https://jncz.jinan.gov.cn/col/col48336/art/2026/art_95d35f3c8a1e47469fb8b5fa3cf63f50.html,https://jnns.jinan.gov.cn/cms_files/filemanager/1668/attach/20262/cbbf22b3087f4fa89ef76c2891f3272f.pdf?fileName=%E5%85%B3%E4%BA%8E%E6%B5%8E%E5%8D%97%E5%B8%822025%E5%B9%B4%E9%A2%84%E7%AE%97%E6%89%A7%E8%A1%8C%E6%83%85%E5%86%B5%E4%B8%8E2026%E5%B9%B4%E9%A2%84%E7%AE%97%E8%8D%89%E6%A1%88%E7%9A%84%E6%8A%A5%E5%91%8A.pdf,jinan_2025_budget_report.pdf,application/pdf,2026-02-10,2026-02-10,2025-12-31,2026-08-01T00:00:00+08:00,98f36c51cdf947f0d027bfd7e1f365d75bc6b204dedc83902d4e435ab09efb18,archive://national-prefecture-panel/raw/province_fiscal/2025/official/jinan_2025_budget_report.pdf,internal_object,raw/province_fiscal/2025/official/jinan_2025_budget_report.pdf,230,A2,200,官方附件已归档,,济南市财政局官方预算执行报告披露全市口径 2025 年执行数；不使用市级或 2026 年预算草案数。
